Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day,Month,Year
17108,2021-07-15,8:00 AM,Chandigarh,-,-,60970,809,61851,15,7,2021
17109,2021-07-15,8:00 AM,Chhattisgarh,-,-,981303,13486,998817,15,7,2021
17110,2021-07-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10565,4,10591,15,7,2021
17111,2021-07-15,8:00 AM,Delhi,-,-,1409572,25021,1435281,15,7,2021
17112,2021-07-15,8:00 AM,Goa,-,-,164326,3101,169215,15,7,2021
17113,2021-07-15,8:00 AM,Gujarat,-,-,813583,10074,824346,15,7,2021
17114,2021-07-15,8:00 AM,Haryana,-,-,758958,9571,769383,15,7,2021
17115,2021-07-15,8:00 AM,Himachal Pradesh,-,-,199272,3499,203962,15,7,2021
17116,2021-07-15,8:00 AM,Jammu and Kashmir,-,-,312556,4360,319152,15,7,2021
17117,2021-07-15,8:00 AM,Jharkhand,-,-,341015,5120,346479,15,7,2021
17118,2021-07-15,8:00 AM,Karnataka,-,-,2806933,35989,2876587,15,7,2021
17119,2021-07-15,8:00 AM,Kerala,-,-,2970175,14938,3103310,15,7,2021
17120,2021-07-15,8:00 AM,Ladakh,-,-,19912,206,20231,15,7,2021
17121,2021-07-15,8:00 AM,Lakshadweep,-,-,9891,49,10036,15,7,2021
17122,2021-07-15,8:00 AM,Madhya Pradesh,-,-,780815,10508,791594,15,7,2021
17123,2021-07-15,8:00 AM,Maharashtra,-,-,5944801,126390,6181247,15,7,2021
17124,2021-07-15,8:00 AM,Manipur,-,-,70985,1326,80521,15,7,2021
17125,2021-07-15,8:00 AM,Meghalaya,-,-,50794,921,55640,15,7,2021
17126,2021-07-15,8:00 AM,Mizoram,-,-,20262,116,25751,15,7,2021
17127,2021-07-15,8:00 AM,Nagaland,-,-,24716,516,26249,15,7,2021
17128,2021-07-15,8:00 AM,Odisha,-,-,920646,4795,945749,15,7,2021
17129,2021-07-15,8:00 AM,Puducherry,-,-,116203,1772,119302,15,7,2021
17130,2021-07-15,8:00 AM,Punjab,-,-,580336,16207,597929,15,7,2021
17131,2021-07-15,8:00 AM,Rajasthan,-,-,943719,8947,953224,15,7,2021
17132,2021-07-15,8:00 AM,Sikkim,-,-,20196,317,22792,15,7,2021
17133,2021-07-15,8:00 AM,Tamil Nadu,-,-,2462244,33557,2526401,15,7,2021
17134,2021-07-15,8:00 AM,Telangana,-,-,619949,3743,633895,15,7,2021
17135,2021-07-15,8:00 AM,Tripura,-,-,67020,721,72365,15,7,2021
17136,2021-07-15,8:00 AM,Uttarakhand,-,-,333244,7352,341307,15,7,2021
17137,2021-07-15,8:00 AM,Uttar Pradesh,-,-,1683453,22704,1707585,15,7,2021
17138,2021-07-15,8:00 AM,West Bengal,-,-,1482903,17958,1514708,15,7,2021
17139,2021-07-16,8:00 AM,Andaman and Nicobar Islands,-,-,7359,129,7501,16,7,2021
17140,2021-07-16,8:00 AM,Andhra Pradesh,-,-,1893498,13081,1932105,16,7,2021
17141,2021-07-16,8:00 AM,Arunachal Pradesh,-,-,37272,197,41646,16,7,2021
17142,2021-07-16,8:00 AM,Assam,-,-,517041,4937,542445,16,7,2021
17143,2021-07-16,8:00 AM,Bihar,-,-,713273,9625,723695,16,7,2021
17144,2021-07-16,8:00 AM,Chandigarh,-,-,60980,809,61856,16,7,2021
17145,2021-07-16,8:00 AM,Chhattisgarh,-,-,981645,13489,999150,16,7,2021
17146,2021-07-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10565,4,10591,16,7,2021
17147,2021-07-16,8:00 AM,Delhi,-,-,1409660,25022,1435353,16,7,2021
17148,2021-07-16,8:00 AM,Goa,-,-,164460,3102,169341,16,7,2021
17149,2021-07-16,8:00 AM,Gujarat,-,-,813673,10074,824384,16,7,2021
17150,2021-07-16,8:00 AM,Haryana,-,-,759001,9578,769417,16,7,2021
17151,2021-07-16,8:00 AM,Himachal Pradesh,-,-,199446,3502,204098,16,7,2021
17152,2021-07-16,8:00 AM,Jammu and Kashmir,-,-,312890,4361,319355,16,7,2021
17153,2021-07-16,8:00 AM,Jharkhand,-,-,341077,5120,346533,16,7,2021
17154,2021-07-16,8:00 AM,Karnataka,-,-,2810121,36037,2878564,16,7,2021
17155,2021-07-16,8:00 AM,Kerala,-,-,2982545,15025,3117083,16,7,2021
17156,2021-07-16,8:00 AM,Ladakh,-,-,19920,206,20234,16,7,2021
17157,2021-07-16,8:00 AM,Lakshadweep,-,-,9905,49,10043,16,7,2021
17158,2021-07-16,8:00 AM,Madhya Pradesh,-,-,780851,10510,791614,16,7,2021
17159,2021-07-16,8:00 AM,Maharashtra,-,-,5952192,126560,6189257,16,7,2021
17160,2021-07-16,8:00 AM,Manipur,-,-,71662,1340,81560,16,7,2021
17161,2021-07-16,8:00 AM,Meghalaya,-,-,51132,926,56052,16,7,2021
17162,2021-07-16,8:00 AM,Mizoram,-,-,20478,117,26207,16,7,2021
17163,2021-07-16,8:00 AM,Nagaland,-,-,24815,516,26381,16,7,2021
17164,2021-07-16,8:00 AM,Odisha,-,-,923209,4861,947859,16,7,2021
17165,2021-07-16,8:00 AM,Puducherry,-,-,116325,1773,119405,16,7,2021
17166,2021-07-16,8:00 AM,Punjab,-,-,580483,16212,598027,16,7,2021
17167,2021-07-16,8:00 AM,Rajasthan,-,-,943788,8947,953257,16,7,2021
17168,2021-07-16,8:00 AM,Sikkim,-,-,20289,318,22929,16,7,2021
17169,2021-07-16,8:00 AM,Tamil Nadu,-,-,2465250,33606,2528806,16,7,2021
17170,2021-07-16,8:00 AM,Telangana,-,-,620757,3747,634605,16,7,2021
17171,2021-07-16,8:00 AM,Tripura,-,-,67455,722,72860,16,7,2021
17172,2021-07-16,8:00 AM,Uttarakhand,-,-,333316,7354,341362,16,7,2021
17173,2021-07-16,8:00 AM,Uttar Pradesh,-,-,1683551,22705,1707655,16,7,2021
17174,2021-07-16,8:00 AM,West Bengal,-,-,1483992,17970,1515599,16,7,2021
17175,2021-07-17,8:00 AM,Andaman and Nicobar Islands,-,-,7360,129,7505,17,7,2021
17176,2021-07-17,8:00 AM,Andhra Pradesh,-,-,1896499,13097,1934450,17,7,2021
17177,2021-07-17,8:00 AM,Arunachal Pradesh,-,-,37628,199,42089,17,7,2021
17178,2021-07-17,8:00 AM,Assam,-,-,519697,4961,544227,17,7,2021
17179,2021-07-17,8:00 AM,Bihar,-,-,713377,9626,723785,17,7,2021
17180,2021-07-17,8:00 AM,Chandigarh,-,-,60995,809,61862,17,7,2021
17181,2021-07-17,8:00 AM,Chhattisgarh,-,-,982003,13492,999462,17,7,2021
17182,2021-07-17,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10573,4,10593,17,7,2021
17183,2021-07-17,8:00 AM,Delhi,-,-,1409739,25023,1435419,17,7,2021
17184,2021-07-17,8:00 AM,Goa,-,-,164696,3106,169461,17,7,2021
17185,2021-07-17,8:00 AM,Gujarat,-,-,813743,10074,824423,17,7,2021
17186,2021-07-17,8:00 AM,Haryana,-,-,759041,9586,769463,17,7,2021
17187,2021-07-17,8:00 AM,Himachal Pradesh,-,-,199584,3504,204224,17,7,2021
17188,2021-07-17,8:00 AM,Jammu and Kashmir,-,-,313098,4362,319576,17,7,2021
17189,2021-07-17,8:00 AM,Jharkhand,-,-,341128,5120,346588,17,7,2021
17190,2021-07-17,8:00 AM,Karnataka,-,-,2812869,36079,2880370,17,7,2021
17191,2021-07-17,8:00 AM,Kerala,-,-,2993242,15155,3130833,17,7,2021
17192,2021-07-17,8:00 AM,Ladakh,-,-,19929,206,20240,17,7,2021
17193,2021-07-17,8:00 AM,Lakshadweep,-,-,9925,49,10053,17,7,2021
17194,2021-07-17,8:00 AM,Madhya Pradesh,-,-,780884,10510,791629,17,7,2021
17195,2021-07-17,8:00 AM,Maharashtra,-,-,5965644,126727,6197018,17,7,2021
17196,2021-07-17,8:00 AM,Manipur,-,-,72305,1350,82688,17,7,2021
17197,2021-07-17,8:00 AM,Meghalaya,-,-,51396,931,56493,17,7,2021
17198,2021-07-17,8:00 AM,Mizoram,-,-,20829,120,26690,17,7,2021
17199,2021-07-17,8:00 AM,Nagaland,-,-,24875,519,26476,17,7,2021
17200,2021-07-17,8:00 AM,Odisha,-,-,925526,4925,949929,17,7,2021
17201,2021-07-17,8:00 AM,Puducherry,-,-,116486,1775,119509,17,7,2021
17202,2021-07-17,8:00 AM,Punjab,-,-,580677,16215,598130,17,7,2021
17203,2021-07-17,8:00 AM,Rajasthan,-,-,943842,8947,953292,17,7,2021
17204,2021-07-17,8:00 AM,Sikkim,-,-,20441,319,23080,17,7,2021
17205,2021-07-17,8:00 AM,Tamil Nadu,-,-,2468236,33652,2531118,17,7,2021
17206,2021-07-17,8:00 AM,Telangana,-,-,621541,3751,635320,17,7,2021
17207,2021-07-17,8:00 AM,Tripura,-,-,67928,723,73290,17,7,2021
17208,2021-07-17,8:00 AM,Uttarakhand,-,-,333348,7355,341401,17,7,2021
17209,2021-07-17,8:00 AM,Uttar Pradesh,-,-,1683691,22711,1707741,17,7,2021
17210,2021-07-17,8:00 AM,West Bengal,-,-,1485017,17980,1516481,17,7,2021
17211,2021-07-18,8:00 AM,Andaman and Nicobar Islands,-,-,7361,129,7506,18,7,2021
17212,2021-07-18,8:00 AM,Andhra Pradesh,-,-,1898966,13115,1937122,18,7,2021
17213,2021-07-18,8:00 AM,Arunachal Pradesh,-,-,38040,201,42564,18,7,2021
17214,2021-07-18,8:00 AM,Assam,-,-,522192,4984,545954,18,7,2021
17215,2021-07-18,8:00 AM,Bihar,-,-,713482,9627,723864,18,7,2021
17216,2021-07-18,8:00 AM,Chandigarh,-,-,61008,809,61870,18,7,2021
17217,2021-07-18,8:00 AM,Chhattisgarh,-,-,982357,13494,999688,18,7,2021
17218,2021-07-18,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10574,4,10594,18,7,2021
17219,2021-07-18,8:00 AM,Delhi,-,-,1409830,25027,1435478,18,7,2021
17220,2021-07-18,8:00 AM,Goa,-,-,164848,3109,169620,18,7,2021
17221,2021-07-18,8:00 AM,Gujarat,-,-,813853,10075,824460,18,7,2021
17222,2021-07-18,8:00 AM,Haryana,-,-,759088,9593,769504,18,7,2021
17223,2021-07-18,8:00 AM,Himachal Pradesh,-,-,199722,3505,204337,18,7,2021
17224,2021-07-18,8:00 AM,Jammu and Kashmir,-,-,313375,4363,319755,18,7,2021
17225,2021-07-18,8:00 AM,Jharkhand,-,-,341192,5120,346649,18,7,2021
17226,2021-07-18,8:00 AM,Karnataka,-,-,2816013,36121,2882239,18,7,2021
17227,2021-07-18,8:00 AM,Kerala,-,-,3006439,15269,3146981,18,7,2021
17228,2021-07-18,8:00 AM,Ladakh,-,-,19937,206,20246,18,7,2021
17229,2021-07-18,8:00 AM,Lakshadweep,-,-,9939,49,10061,18,7,2021
17230,2021-07-18,8:00 AM,Madhya Pradesh,-,-,780907,10512,791640,18,7,2021
17231,2021-07-18,8:00 AM,Maharashtra,-,-,5974594,126851,6205190,18,7,2021
17232,2021-07-18,8:00 AM,Manipur,-,-,73047,1365,83859,18,7,2021
17233,2021-07-18,8:00 AM,Meghalaya,-,-,51981,939,57000,18,7,2021
17234,2021-07-18,8:00 AM,Mizoram,-,-,21136,121,27153,18,7,2021
17235,2021-07-18,8:00 AM,Nagaland,-,-,24940,524,26576,18,7,2021
17236,2021-07-18,8:00 AM,Odisha,-,-,927926,4992,952111,18,7,2021
17237,2021-07-18,8:00 AM,Puducherry,-,-,116657,1776,119603,18,7,2021
17238,2021-07-18,8:00 AM,Punjab,-,-,580871,16224,598248,18,7,2021
17239,2021-07-18,8:00 AM,Rajasthan,-,-,943889,8949,953334,18,7,2021
17240,2021-07-18,8:00 AM,Sikkim,-,-,20660,321,23237,18,7,2021
17241,2021-07-18,8:00 AM,Tamil Nadu,-,-,2471038,33695,2533323,18,7,2021
17242,2021-07-18,8:00 AM,Telangana,-,-,622313,3756,636049,18,7,2021
17243,2021-07-18,8:00 AM,Tripura,-,-,68344,725,73615,18,7,2021
17244,2021-07-18,8:00 AM,Uttarakhand,-,-,333421,7356,341433,18,7,2021
17245,2021-07-18,8:00 AM,Uttar Pradesh,-,-,1683797,22715,1707822,18,7,2021
17246,2021-07-18,8:00 AM,West Bengal,-,-,1486059,17988,1517380,18,7,2021
17247,2021-07-19,8:00 AM,Andaman and Nicobar Islands,-,-,7365,129,7510,19,7,2021
17248,2021-07-19,8:00 AM,Andhra Pradesh,-,-,1902256,13132,1940096,19,7,2021
17249,2021-07-19,8:00 AM,Arunachal Pradesh,-,-,38407,202,42820,19,7,2021
17250,2021-07-19,8:00 AM,Assam,-,-,524469,4999,547283,19,7,2021
17251,2021-07-19,8:00 AM,Bihar,-,-,713591,9629,723945,19,7,2021
17252,2021-07-19,8:00 AM,Chandigarh,-,-,61030,809,61889,19,7,2021
17253,2021-07-19,8:00 AM,Chhattisgarh,-,-,982638,13496,999853,19,7,2021
17254,2021-07-19,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10575,4,10597,19,7,2021
17255,2021-07-19,8:00 AM,Delhi,-,-,1409910,25027,1435529,19,7,2021
17256,2021-07-19,8:00 AM,Goa,-,-,165067,3111,169740,19,7,2021
17257,2021-07-19,8:00 AM,Gujarat,-,-,813928,10076,824497,19,7,2021
17258,2021-07-19,8:00 AM,Haryana,-,-,759123,9599,769539,19,7,2021
17259,2021-07-19,8:00 AM,Himachal Pradesh,-,-,199877,3507,204391,19,7,2021
17260,2021-07-19,8:00 AM,Jammu and Kashmir,-,-,313618,4364,319901,19,7,2021
17261,2021-07-19,8:00 AM,Jharkhand,-,-,341234,5120,346681,19,7,2021
17262,2021-07-19,8:00 AM,Karnataka,-,-,2818476,36157,2883947,19,7,2021
17263,2021-07-19,8:00 AM,Kerala,-,-,3020052,15350,3160937,19,7,2021
17264,2021-07-19,8:00 AM,Ladakh,-,-,19948,206,20257,19,7,2021
17265,2021-07-19,8:00 AM,Lakshadweep,-,-,9947,49,10064,19,7,2021
17266,2021-07-19,8:00 AM,Madhya Pradesh,-,-,780927,10512,791658,19,7,2021
17267,2021-07-19,8:00 AM,Maharashtra,-,-,5980350,127031,6214190,19,7,2021
17268,2021-07-19,8:00 AM,Manipur,-,-,73770,1376,84822,19,7,2021
17269,2021-07-19,8:00 AM,Meghalaya,-,-,52464,945,57388,19,7,2021
17270,2021-07-19,8:00 AM,Mizoram,-,-,21363,122,27488,19,7,2021
17271,2021-07-19,8:00 AM,Nagaland,-,-,25005,528,26682,19,7,2021
17272,2021-07-19,8:00 AM,Odisha,-,-,930418,5058,954326,19,7,2021
17273,2021-07-19,8:00 AM,Puducherry,-,-,116801,1778,119703,19,7,2021
17274,2021-07-19,8:00 AM,Punjab,-,-,581055,16233,598334,19,7,2021
17275,2021-07-19,8:00 AM,Rajasthan,-,-,943938,8950,953360,19,7,2021
17276,2021-07-19,8:00 AM,Sikkim,-,-,20760,324,23392,19,7,2021
17277,2021-07-19,8:00 AM,Tamil Nadu,-,-,2473781,33724,2535402,19,7,2021
17278,2021-07-19,8:00 AM,Telangana,-,-,623044,3759,636627,19,7,2021
17279,2021-07-19,8:00 AM,Tripura,-,-,68859,728,73901,19,7,2021
17280,2021-07-19,8:00 AM,Uttarakhand,-,-,333473,7356,341452,19,7,2021
17281,2021-07-19,8:00 AM,Uttar Pradesh,-,-,1683866,22719,1707847,19,7,2021
17282,2021-07-19,8:00 AM,West Bengal,-,-,1487071,17999,1518181,19,7,2021
17283,2021-07-20,8:00 AM,Andaman and Nicobar Islands,-,-,7368,129,7516,20,7,2021
17284,2021-07-20,8:00 AM,Andhra Pradesh,-,-,1905000,13154,1941724,20,7,2021
17285,2021-07-20,8:00 AM,Arunachal Pradesh,-,-,38865,203,43328,20,7,2021
17286,2021-07-20,8:00 AM,Assam,-,-,526607,5019,549080,20,7,2021
17287,2021-07-20,8:00 AM,Bihar,-,-,713689,9630,723999,20,7,2021
17288,2021-07-20,8:00 AM,Chandigarh,-,-,61038,809,61893,20,7,2021
17289,2021-07-20,8:00 AM,Chhattisgarh,-,-,983200,13500,1000169,20,7,2021
17290,2021-07-20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10577,4,10605,20,7,2021
17291,2021-07-20,8:00 AM,Delhi,-,-,1409968,25030,1435565,20,7,2021
17292,2021-07-20,8:00 AM,Goa,-,-,165292,3111,169839,20,7,2021
17293,2021-07-20,8:00 AM,Gujarat,-,-,813998,10076,824517,20,7,2021
17294,2021-07-20,8:00 AM,Haryana,-,-,759179,9605,769569,20,7,2021
17295,2021-07-20,8:00 AM,Himanchal Pradesh,-,-,200040,3507,204516,20,7,2021
17296,2021-07-20,8:00 AM,Jammu and Kashmir,-,-,313886,4365,320024,20,7,2021
17297,2021-07-20,8:00 AM,Jharkhand,-,-,341287,5122,346745,20,7,2021
17298,2021-07-20,8:00 AM,Karanataka,-,-,2821491,36197,2885238,20,7,2021
17299,2021-07-20,8:00 AM,Kerala,-,-,3033258,15408,3170868,20,7,2021
17300,2021-07-20,8:00 AM,Ladakh,-,-,19959,206,20264,20,7,2021
17301,2021-07-20,8:00 AM,Lakshadweep,-,-,9955,49,10076,20,7,2021
17302,2021-07-20,8:00 AM,Madhya Pradesh,-,-,780956,10512,791670,20,7,2021
17303,2021-07-20,8:00 AM,Maharashtra,-,-,5993401,127097,6220207,20,7,2021
17304,2021-07-20,8:00 AM,Manipur,-,-,74511,1392,85596,20,7,2021
17305,2021-07-20,8:00 AM,Meghalaya,-,-,52787,955,57775,20,7,2021
17306,2021-07-20,8:00 AM,Mizoram,-,-,21688,125,28295,20,7,2021
17307,2021-07-20,8:00 AM,Nagaland,-,-,25067,530,26744,20,7,2021
17308,2021-07-20,8:00 AM,Odisha,-,-,932666,5116,955974,20,7,2021
17309,2021-07-20,8:00 AM,Puducherry,-,-,116926,1778,119745,20,7,2021
17310,2021-07-20,8:00 AM,Punjab,-,-,581197,16237,598387,20,7,2021
17311,2021-07-20,8:00 AM,Rajasthan,-,-,944007,8951,953393,20,7,2021
17312,2021-07-20,8:00 AM,Sikkim,-,-,20896,324,23649,20,7,2021
17313,2021-07-20,8:00 AM,Tamil Nadu,-,-,2476339,33752,2537373,20,7,2021
17314,2021-07-20,8:00 AM,Telangana,-,-,623773,3764,637373,20,7,2021
17315,2021-07-20,8:00 AM,Tripura,-,-,69269,729,74389,20,7,2021
17316,2021-07-20,8:00 AM,Uttarakhand,-,-,333525,7357,341486,20,7,2021
17317,2021-07-20,8:00 AM,Uttar Pradesh,-,-,1683968,22728,1707884,20,7,2021
17318,2021-07-20,8:00 AM,West Bengal,-,-,1488077,18011,1518847,20,7,2021
17319,2021-07-21,8:00 AM,Andaman and Nicobar Islands,-,-,7370,129,7518,21,7,2021
17320,2021-07-21,8:00 AM,Andhra Pradesh,-,-,1907201,13178,1944222,21,7,2021
17321,2021-07-21,8:00 AM,Arunachal Pradesh,-,-,39269,203,43804,21,7,2021
17322,2021-07-21,8:00 AM,Assam,-,-,528252,5029,550878,21,7,2021
17323,2021-07-21,8:00 AM,Bihar,-,-,713815,9632,724081,21,7,2021
17324,2021-07-21,8:00 AM,Chandigarh,-,-,61056,809,61907,21,7,2021
17325,2021-07-21,8:00 AM,Chhattisgarh,-,-,983520,13504,1000358,21,7,2021
17326,2021-07-21,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10581,4,10612,21,7,2021
17327,2021-07-21,8:00 AM,Delhi,-,-,1410005,25035,1435609,21,7,2021
17328,2021-07-21,8:00 AM,Goa,-,-,165449,3113,169971,21,7,2021
17329,2021-07-21,8:00 AM,Gujarat,-,-,814059,10076,824546,21,7,2021
17330,2021-07-21,8:00 AM,Haryana,-,-,759213,9608,769605,21,7,2021
17331,2021-07-21,8:00 AM,Himachal Pradesh,-,-,200154,3507,204618,21,7,2021
17332,2021-07-21,8:00 AM,Jammu and Kashmir,-,-,314107,4371,320112,21,7,2021
17333,2021-07-21,8:00 AM,Jharkhand,-,-,341336,5122,346778,21,7,2021
17334,2021-07-21,8:00 AM,Karnataka,-,-,2824197,36226,2886702,21,7,2021
17335,2021-07-21,8:00 AM,Kerala,-,-,3045310,15512,3187716,21,7,2021
17336,2021-07-21,8:00 AM,Ladakh,-,-,19978,206,20278,21,7,2021
17337,2021-07-21,8:00 AM,Lakshadweep,-,-,9969,49,10092,21,7,2021
17338,2021-07-21,8:00 AM,Madhya Pradesh,-,-,780987,10512,791689,21,7,2021
17339,2021-07-21,8:00 AM,Maharashtra***,-,-,6000911,130753,6229596,21,7,2021
17340,2021-07-21,8:00 AM,Manipur,-,-,75247,1409,86723,21,7,2021
17341,2021-07-21,8:00 AM,Meghalaya,-,-,53263,968,58275,21,7,2021
17342,2021-07-21,8:00 AM,Mizoram,-,-,22061,126,29020,21,7,2021
17343,2021-07-21,8:00 AM,Nagaland,-,-,25146,532,26838,21,7,2021
17344,2021-07-21,8:00 AM,Odisha,-,-,935007,5172,958059,21,7,2021
17345,2021-07-21,8:00 AM,Puducherry,-,-,117054,1781,119823,21,7,2021
17346,2021-07-21,8:00 AM,Punjab,-,-,581312,16244,598455,21,7,2021
17347,2021-07-21,8:00 AM,Rajasthan,-,-,944073,8951,953415,21,7,2021
17348,2021-07-21,8:00 AM,Sikkim,-,-,21009,325,23796,21,7,2021
17349,2021-07-21,8:00 AM,Tamil Nadu,-,-,2478778,33782,2539277,21,7,2021
17350,2021-07-21,8:00 AM,Telangana,-,-,624477,3766,638030,21,7,2021
17351,2021-07-21,8:00 AM,Tripura,-,-,69770,731,74846,21,7,2021
17352,2021-07-21,8:00 AM,Uttarakhand,-,-,333559,7357,341536,21,7,2021
17353,2021-07-21,8:00 AM,Uttar Pradesh,-,-,1684123,22737,1707953,21,7,2021
17354,2021-07-21,8:00 AM,West Bengal,-,-,1489069,18021,1519599,21,7,2021
17355,2021-07-22,8:00 AM,Andaman and Nicobar Islands,-,-,7374,129,7521,22,7,2021
17356,2021-07-22,8:00 AM,Andhra Pradesh,-,-,1909613,13197,1946749,22,7,2021
17357,2021-07-22,8:00 AM,Arunachal Pradesh,-,-,39634,204,44222,22,7,2021
17358,2021-07-22,8:00 AM,Assam,-,-,530678,5054,552425,22,7,2021
17359,2021-07-22,8:00 AM,Bihar,-,-,713944,9635,724169,22,7,2021
17360,2021-07-22,8:00 AM,Chandigarh,-,-,61064,809,61914,22,7,2021
17361,2021-07-22,8:00 AM,Chhattisgarh,-,-,983656,13506,1000546,22,7,2021
17362,2021-07-22,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10581,4,10619,22,7,2021
17363,2021-07-22,8:00 AM,Delhi,-,-,1410066,25039,1435671,22,7,2021
17364,2021-07-22,8:00 AM,Goa,-,-,165571,3118,170102,22,7,2021
17365,2021-07-22,8:00 AM,Gujarat,-,-,814109,10076,824574,22,7,2021
17366,2021-07-22,8:00 AM,Haryana,-,-,759240,9611,769640,22,7,2021
17367,2021-07-22,8:00 AM,Himachal Pradesh,-,-,200237,3507,204685,22,7,2021
17368,2021-07-22,8:00 AM,Jammu and Kashmir,-,-,314282,4372,320256,22,7,2021
17369,2021-07-22,8:00 AM,Jharkhand,-,-,341387,5122,346824,22,7,2021
17370,2021-07-22,8:00 AM,Karnataka,-,-,2826411,36262,2888341,22,7,2021
17371,2021-07-22,8:00 AM,Kerala,-,-,3059441,15617,3205197,22,7,2021
17372,2021-07-22,8:00 AM,Ladakh,-,-,19985,206,20282,22,7,2021
17373,2021-07-22,8:00 AM,Lakshadweep,-,-,9973,49,10093,22,7,2021
17374,2021-07-22,8:00 AM,Madhya Pradesh,-,-,781007,10512,791704,22,7,2021
17375,2021-07-22,8:00 AM,Maharashtra,-,-,6008750,130918,6237755,22,7,2021
17376,2021-07-22,8:00 AM,Manipur,-,-,76279,1424,88050,22,7,2021
17377,2021-07-22,8:00 AM,Meghalaya,-,-,53638,974,58833,22,7,2021
17378,2021-07-22,8:00 AM,Mizoram,-,-,22322,127,29645,22,7,2021
17379,2021-07-22,8:00 AM,Nagaland,-,-,25190,535,26943,22,7,2021
17380,2021-07-22,8:00 AM,Odisha,-,-,936950,5241,959986,22,7,2021
17381,2021-07-22,8:00 AM,Puducherry,-,-,117193,1781,119935,22,7,2021
17382,2021-07-22,8:00 AM,Punjab,-,-,581406,16246,598521,22,7,2021
17383,2021-07-22,8:00 AM,Rajasthan,-,-,944128,8951,953437,22,7,2021
17384,2021-07-22,8:00 AM,Sikkim,-,-,21105,326,24047,22,7,2021
17385,2021-07-22,8:00 AM,Tamil Nadu,-,-,2481201,33809,2541168,22,7,2021
17386,2021-07-22,8:00 AM,Telangana,-,-,625042,3771,638721,22,7,2021
17387,2021-07-22,8:00 AM,Tripura,-,-,70029,732,75099,22,7,2021
17388,2021-07-22,8:00 AM,Uttarakhand,-,-,333573,7357,341573,22,7,2021
17389,2021-07-22,8:00 AM,Uttar Pradesh,-,-,1684230,22739,1708005,22,7,2021
17390,2021-07-22,8:00 AM,West Bengal,-,-,1490050,18027,1520468,22,7,2021
17391,2021-07-23,8:00 AM,Andaman and Nicobar Islands,-,-,7377,129,7525,23,7,2021
17392,2021-07-23,8:00 AM,Andhra Pradesh,-,-,1911812,13209,1948592,23,7,2021
17393,2021-07-23,8:00 AM,Arunachal Pradesh,-,-,40102,208,44708,23,7,2021
17394,2021-07-23,8:00 AM,Assam,-,-,532940,5076,554221,23,7,2021
17395,2021-07-23,8:00 AM,Bihar,-,-,713998,9635,724230,23,7,2021
17396,2021-07-23,8:00 AM,Chandigarh,-,-,61073,809,61916,23,7,2021
17397,2021-07-23,8:00 AM,Chhattisgarh,-,-,984015,13507,1000763,23,7,2021
17398,2021-07-23,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10584,4,10624,23,7,2021
17399,2021-07-23,8:00 AM,Delhi,-,-,1410095,25040,1435720,23,7,2021
17400,2021-07-23,8:00 AM,Goa,-,-,165700,3123,170199,23,7,2021
17401,2021-07-23,8:00 AM,Gujarat,-,-,814162,10076,824608,23,7,2021
17402,2021-07-23,8:00 AM,Haryana,-,-,759287,9613,769665,23,7,2021
17403,2021-07-23,8:00 AM,Himachal Pradesh,-,-,200356,3509,204800,23,7,2021
17404,2021-07-23,8:00 AM,Jammu and Kashmir,-,-,314454,4373,320340,23,7,2021
17405,2021-07-23,8:00 AM,Jharkhand,-,-,341419,5122,346846,23,7,2021
17406,2021-07-23,8:00 AM,Karnataka,-,-,2828983,36293,2889994,23,7,2021
17407,2021-07-23,8:00 AM,Kerala,-,-,3072895,15739,3218015,23,7,2021
17408,2021-07-23,8:00 AM,Ladakh,-,-,19995,206,20284,23,7,2021
17409,2021-07-23,8:00 AM,Lakshadweep,-,-,9984,49,10100,23,7,2021
17410,2021-07-23,8:00 AM,Madhya Pradesh,-,-,781024,10512,791721,23,7,2021
17411,2021-07-23,8:00 AM,Maharashtra,-,-,6016506,131038,6245057,23,7,2021
17412,2021-07-23,8:00 AM,Manipur,-,-,77147,1436,88978,23,7,2021
17413,2021-07-23,8:00 AM,Meghalaya,-,-,53945,988,59346,23,7,2021
17414,2021-07-23,8:00 AM,Mizoram,-,-,22617,131,30492,23,7,2021
17415,2021-07-23,8:00 AM,Nagaland,-,-,25251,536,27024,23,7,2021
17416,2021-07-23,8:00 AM,Odisha,-,-,939160,5308,961934,23,7,2021
17417,2021-07-23,8:00 AM,Puducherry,-,-,117265,1783,120003,23,7,2021
17418,2021-07-23,8:00 AM,Punjab,-,-,581529,16250,598590,23,7,2021
17419,2021-07-23,8:00 AM,Rajasthan,-,-,944150,8952,953462,23,7,2021
